AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P317,P318,P319,P319A,P320,P203,P204,P205,P206,P207,P208,P209,IMPUTADO,TICUEST01A,CUESTIONARIOREDUCIDO,TIPOENTREVISTA,FACTOR07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2020,01,008119,091,11,03,150202,2,7,01,1,1,1,12,1,3,1,2, ,2,7, , ,2,0,1,86.4013542303561,225.405218705808,016531,00
2020,01,008119,094,11,03,150202,2,7,01,1,1,2, , ,3,1,2, ,1,7, , ,2,0,1,86.4013542303561,225.405218705808,016531,00
2020,01,008128,017,11,03,150904,5,6,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,121.215936466275,250.83372240825,016930,00
2020,01,008128,097,11,03,150904,5,6,02,1,1,1,12,7,3,1,2, ,1,9, , ,2,0,1,121.215936466275,250.83372240825,016930,00
2020,01,008144,077,11,04,150407,5,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,121.215936466275,250.83372240825,029937,00
2020,01,008144,080,11,03,150407,5,7,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,121.215936466275,250.83372240825,029937,00
2020,01,008190,101,22,03,160108,7,2,02,2,2, , , ,3,1,2, ,2,8, , ,2,0,1,183.674064715366,467.558077452534,007502,00
2020,01,008190,175,11,05,160108,7,2,04,1,2, , , ,7,1,2, ,2,9, , ,2,0,1,183.674064715366,467.558077452534,007502,00
2020,01,008197,037,11,04,160101,7,2,01,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,183.674064715366,467.558077452534,007554,00
2020,01,008197,037,11,05,160101,7,2,01,1,2, , , ,3,1,2, ,2,7, , ,2,0,1,183.674064715366,467.558077452534,007554,00
2020,01,008197,053,11,05,160101,7,2,02,1,2, , , ,3,2, ,1,1,8, , ,2,0,1,183.674064715366,467.558077452534,007554,00
2020,01,008197,102,11,05,160101,7,2,02,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,183.674064715366,467.558077452534,007554,00
2020,01,008227,101,11,06,160112,7,2,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,399.195529178026,686.905716706524,007733,00
2020,01,008227,101,11,08,160112,7,2,02,1,2, , , ,5,1,2, ,2,8, , ,2,0,1,399.195529178026,686.905716706524,007733,00
2020,01,008228,003,11,04,160112,7,2,01,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,183.674064715366,467.558077452534,007738,00
2020,01,008228,017,11,04,160112,7,2,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,183.674064715366,467.558077452534,007738,00
2020,01,008228,115,11,05,160112,7,2,04,1,2, , , ,5,1,2, ,2,8, , ,2,0,1,183.674064715366,467.558077452534,007738,00
2020,01,008240,005,11,04,160113,7,2,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,403.033947727815,693.510579367164,007819,00
2020,01,008240,057,11,03,160113,7,2,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,403.033947727815,693.510579367164,007819,00
2020,01,008259,111,11,06,160301,7,5,01,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,460.411530919365,803.479089266989,007394,00
2020,01,008260,072,11,02,160301,7,5,03,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,450.180163565601,774.636250165097,007398,00
2020,01,008260,072,11,05,160301,7,5,03,1,1,2, , ,5,1,2, ,2,9, , ,2,0,1,450.180163565601,774.636250165097,007398,00
2020,01,008289,118,11,02,160201,7,4,01,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,288.355097381862,496.179817701546,008239,00
2020,01,008289,138,11,08,160201,7,4,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,288.355097381862,496.179817701546,008239,00
2020,01,008308,029,11,05,160702,7,7,01,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,137.95093538553,265.409901092168,007265,00
2020,01,008308,030,11,05,160702,7,7,02,2,2, , , ,3,1,2, ,2,7, , ,2,0,1,137.95093538553,265.409901092168,007265,00
2020,01,008308,031,11,03,160702,7,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,137.95093538553,265.409901092168,007265,00
2020,01,008308,141,11,05,160702,7,7,01,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,007265,00
2020,01,008317,053,11,05,160301,7,7,02,2,1,2, , ,3,1,2, ,2,9, , ,2,0,1,137.95093538553,265.409901092168,007416,00
2020,01,008317,124,11,06,160301,7,7,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,137.95093538553,265.409901092168,007416,00
2020,01,008317,130,11,07,160301,7,7,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,137.95093538553,265.409901092168,007416,00
2020,01,008318,014,11,05,160110,7,7,01,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,137.95093538553,265.409901092168,007904,00
2020,01,008318,014,11,06,160110,7,7,01,1,2, , , ,5,1,2, ,1,9, , ,2,0,1,137.95093538553,265.409901092168,007904,00
2020,01,008318,015,11,07,160110,7,7,05,1,2, , , ,5,1,2, ,2,9, , ,2,0,1,137.95093538553,265.409901092168,007904,00
2020,01,008318,078,11,04,160110,7,7,01,1,2, , , ,3,1,2, ,2,10, , ,2,0,1,137.95093538553,265.409901092168,007904,00
2020,01,008319,186,11,08,160107,7,7,02,1,1,2, , ,3,1,2, ,2,10, , ,2,0,1,137.95093538553,265.409901092168,007917,00
2020,01,008319,189,11,05,160107,7,7,01,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,137.95093538553,265.409901092168,007917,00
2020,01,008321,083,11,03,160107,7,7,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,007926,00
2020,01,008321,087,11,03,160107,7,7,02,1,1,2, , ,3,1,2, ,1,11, , ,2,0,1,137.95093538553,265.409901092168,007926,00
2020,01,008332,030,11,05,160102,7,6,04,1,2, , , ,5,1,2, ,1,9, , ,2,0,1,137.95093538553,265.409901092168,008009,00
2020,01,008332,030,11,06,160102,7,6,04,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,008009,00
2020,01,008349,013,11,03,160501,7,8,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,008145,00
2020,01,008349,014,11,05,160501,7,8,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,137.95093538553,265.409901092168,008145,00
2020,01,008349,014,11,07,160501,7,8,02,2,2, , , ,5,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,008145,00
2020,01,008349,053,11,05,160501,7,8,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,008145,00
2020,01,008349,068,11,04,160501,7,8,02,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,137.95093538553,265.409901092168,008145,00
2020,01,008349,068,11,05,160501,7,8,02,2,2, , , ,3,1,2, ,2,8, , ,2,0,1,137.95093538553,265.409901092168,008145,00
2020,01,008393,105,11,03,170101,7,3,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,319.709707189344,633.635822323258,038969,00
2020,01,008408,002,11,06,170101,7,3,03,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,251.892496573422,508.473190753232,039005,00
2020,01,008447,066,11,06,170102,7,8,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,40.9707430468608,98.5060732246914,039017,00
2020,01,008447,068,11,03,170102,7,8,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,40.9707430468608,98.5060732246914,039017,00
2020,01,008447,069,11,04,170102,7,8,01,1,1,1,11,6,3,1,2, ,1,7, , ,2,0,1,40.9707430468608,98.5060732246914,039017,00
2020,01,008452,018,11,07,170101,7,7,02,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,40.9707430468608,98.5060732246914,039033,00
2020,01,008452,034,11,04,170101,7,7,02,2,2, , , ,3,1,2, ,1,10, , ,2,0,1,40.9707430468608,98.5060732246914,039033,00
2020,01,008452,034,11,05,170101,7,7,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,40.9707430468608,98.5060732246914,039033,00
2020,01,008455,047,11,04,170101,7,7,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,40.9707430468608,98.5060732246914,039034,00
2020,01,008455,068,11,04,170101,7,7,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,40.9707430468608,98.5060732246914,039034,00
2020,01,008482,038,11,04,180101,3,3,01,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,89.0228976930775,180.044801267693,043872,00
2020,01,008482,061,11,05,180101,3,3,01,2,2, , , ,3,1,2, ,1,10, , ,2,0,1,89.0228976930775,180.044801267693,043872,00
2020,01,008550,118,11,03,180301,3,3,02,2,1,2, , ,5,1,2, ,1,9, , ,2,0,1,74.6118734965668,166.070186245039,044062,00
2020,01,008602,383,11,02,180101,3,8,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,58.3839089815942,71.837952168978,043968,00
2020,01,008671,081,11,05,190105,5,5,02,2,2, , , ,3,1,2, ,2,8, , ,2,0,1,201.076792210429,369.270612137542,016090,00
2020,01,008685,015,11,04,190307,7,5,01,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,123.033872971058,269.091627926722,016245,00
2020,01,008709,069,11,04,190104,5,7,03,2,2, , , ,5,1,2, ,1,9, , ,2,0,1,64.6032770734252,133.376752872458,016078,00
2020,01,008709,074,11,03,190104,5,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,64.6032770734252,133.376752872458,016078,00
2020,01,008716,162,11,06,190107,5,7,05,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,64.6032770734252,133.376752872458,016141,00
2020,01,008725,058,11,02,190302,5,6,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,63.5938508691529,130.995025142593,016201,00
2020,01,008725,082,11,04,190302,5,6,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,63.5938508691529,130.995025142593,016201,00
2020,01,008779,011,11,05,200101,1,2,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,265.99837395669,577.570727773039,001527,00
2020,01,008779,044,11,04,200101,1,2,03,1,1,1,12,1,5,1,2, ,2,8, , ,2,0,1,265.99837395669,577.570727773039,001527,00
2020,01,008779,061,11,05,200101,1,2,04,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,265.99837395669,577.570727773039,001527,00
2020,01,008798,062,11,03,200104,1,2,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,116.095942462057,267.112794435823,001681,00
2020,01,008820,023,11,04,200501,1,3,02,1,1,1,99,4,3,1,2, ,1,9, , ,2,0,1,370.719670820706,694.291041358555,000593,00
2020,01,008820,058,11,03,200501,1,3,02,1,1,1,99,4,3,1,2, ,2,9, , ,2,0,1,370.719670820706,694.291041358555,000593,00
2020,01,008907,045,11,04,200804,1,5,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,915.125058884572,1713.86408838405,002839,00
2020,01,008907,127,11,04,200804,1,5,02,1,1,1,7,7,3,1,2, ,1,9, , ,2,0,1,915.125058884572,1713.86408838405,002839,00
2020,01,008913,038,11,04,200101,1,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,146.965686243328,270.11380041576,001974,00
2020,01,008918,091,11,05,200114,1,7,02,1,1,2, , ,3,1,2, ,2,10, , ,2,0,1,146.965686243328,270.11380041576,002072,00
2020,01,008918,220,11,03,200114,1,7,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,146.965686243328,270.11380041576,002072,00
2020,01,008956,155,11,04,200406,1,7,01,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,146.965686243328,270.11380041576,002701,00
2020,01,008971,001,11,04,210101,6,2,01,1,2, , , ,5,1,2, ,2,9, , ,2,0,1,252.020924808997,565.561286533243,040743,00
2020,01,008978,070,11,06,210101,6,2,02,1,1,2, , ,3,1,2, ,2,7, , ,2,0,1,216.613026282113,486.102264213513,040806,00
2020,01,008997,043,11,03,210201,6,5,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,1992.94595233132,4071.45983912826,039532,00
2020,01,009004,002,11,06,211101,6,2,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,1328.64104642082,2714.32783224044,039995,00
2020,01,009024,070,11,05,211101,6,2,02,1,1,2, , ,3,1,2, ,2,7, , ,2,0,1,452.540306452616,1015.54773116105,040325,00
2020,01,009024,144,11,03,211101,6,2,01,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,452.540306452616,1015.54773116105,040325,00
2020,01,009040,102,11,05,210310,6,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,289.352654572804,626.858438936965,039185,00
2020,01,009156,085,22,03,220803,7,5,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,371.82691607895,657.621554533458,008538,00
2020,01,009171,053,11,04,220510,7,5,02,1,1,1,6,4,3,1,2, ,2,9, , ,2,0,1,360.94894323483,638.382522084119,008825,00
2020,01,009184,103,11,05,220801,7,7,02,2,2, , , ,3,1,2, ,1,10, , ,2,0,1,169.347073768943,360.103289974413,008590,00
2020,01,009191,082,11,05,220102,7,7,03,2,2, , , ,7,1,2, ,1,9, , ,2,0,1,169.347073768943,360.103289974413,008704,00
2020,01,009212,093,11,04,220304,7,7,01,1,1,2, , ,5,1,2, ,2,9, , ,2,0,1,169.347073768943,360.103289974413,008927,00
2020,01,009221,010,11,05,220910,7,2,01,1,1,2, , ,5,1,2, ,2,7, , ,2,0,1,92.9614454995038,195.214321002231,009382,00
2020,01,009221,122,11,03,220910,7,2,01,1,1,1,10,6,3,1,2, ,2,8, , ,2,0,1,92.9614454995038,195.214321002231,009382,00
2020,01,009242,118,11,05,220901,7,2,04,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,61.9742969996692,131.227404673722,009473,00
2020,01,009242,132,11,04,220901,7,2,01,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,61.9742969996692,131.227404673722,009473,00
2020,01,009247,033,11,03,220909,7,2,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,61.9742969996692,131.227404673722,009505,00
2020,01,009249,004,11,04,220909,7,2,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,372.612909326369,664.549593995928,009513,00
2020,01,009249,027,11,03,220909,7,2,02,1,1,2, , ,3,1,2, ,2,7, , ,2,0,1,372.612909326369,664.549593995928,009513,00
2020,01,009249,098,11,03,220909,7,2,01,1,1,1,99,1,3,1,2, ,1,9, , ,2,0,1,372.612909326369,664.549593995928,009513,00
2020,01,009271,023,11,03,220205,7,5,02,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,408.178018146067,727.979435817714,009228,00
2020,01,009271,049,11,06,220205,7,5,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,408.178018146067,727.979435817714,009228,00
2020,01,009271,061,11,03,220205,7,5,01,1,1,2, , ,5,1,2, ,1,8, , ,2,0,1,408.178018146067,727.979435817714,009228,00
2020,01,009296,011,11,03,221002,7,7,02,1,2, , , ,3,1,2, ,2,10, , ,2,0,1,169.347073768943,360.103289974413,009210,00
2020,01,009296,087,11,05,221002,7,7,01,1,2, , , ,5,1,2, ,2,8, , ,2,0,1,169.347073768943,360.103289974413,009210,00
2020,01,009306,056,11,05,220708,7,7,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,169.347073768943,360.103289974413,009350,00
2020,01,009306,099,11,06,220708,7,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,169.347073768943,360.103289974413,009350,00
2020,01,009325,052,11,04,230104,3,2,02,1,1,1,11,7,5,1,2, ,1,9, , ,2,0,1,261.718478380802,547.237032253204,044293,00
2020,01,009325,052,11,05,230104,3,2,02,1,2, , , ,5,1,2, ,2,8, , ,2,0,1,261.718478380802,547.237032253204,044293,00
2020,01,009340,049,11,04,230108,3,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,261.718478380802,547.237032253204,044375,00
2020,01,009359,096,11,03,230101,3,2,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,48.0470574295548,123.477461722946,044455,00
2020,01,009363,116,11,02,230101,3,2,01,1,1,1,12,1,3,1,2, ,2,9, , ,2,0,1,213.252093495468,455.058509276844,044473,00
2020,01,009400,070,11,05,230110,3,2,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,48.0470574295548,123.477461722946,044668,00
2020,01,009405,003,11,04,230110,3,2,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,48.0470574295547,123.477461722946,044693,00
2020,01,009405,016,11,02,230110,3,2,01,1,1,1,12,1,3,1,2, ,1,10, , ,2,0,1,48.0470574295547,123.477461722946,044693,00
2020,01,009412,018,11,02,230302,6,5,01,1,1,1,99,7,3,1,2, ,1,9, , ,2,0,1,47.5338346533568,163.903378804693,044150,00
2020,01,009412,049,11,03,230302,6,5,02,1,1,2, , ,5,1,2, ,1,8, , ,2,0,1,47.5338346533568,163.903378804693,044150,00
2020,01,009448,002,11,03,230408,6,6,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,54.2368985707407,139.471498452426,044209,00
2020,01,009448,048,11,03,230408,6,6,01,1,1,2, , ,3,1,2, ,2,7, , ,2,0,1,54.2368985707407,139.471498452426,044209,00
2020,01,009452,180,11,03,230105,3,7,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,64.327516829394,263.875966422287,044742,00
2020,01,009460,099,11,04,230108,3,8,01,1,1,1,11,7,3,1,2, ,2,8, , ,2,0,1,40.5132668067741,166.188249733224,044760,00
2020,01,009460,101,11,03,230108,3,8,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,40.5132668067741,166.188249733224,044760,00
2020,01,009482,027,11,03,240101,1,3,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,53.4935666398979,99.0778423702669,000121,00
2020,01,009527,016,11,03,240201,1,5,01,1,1,1,12,1,3,1,2, ,2,9, , ,2,0,1,192.292577416816,325.866300759252,000006,00
2020,01,009559,144,11,05,240301,1,5,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,172.024568902565,292.534297895735,000289,00
2020,01,009576,007,11,03,240302,1,5,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,179.277339462826,304.867910021373,000340,00
2020,01,009576,052,11,03,240302,1,5,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,179.277339462826,304.867910021373,000340,00
2020,01,009583,086,11,03,240202,1,7,02,1,2, , , ,5,1,2, ,1,9, , ,2,0,1,12.9184117882917,29.5624671932855,000021,00
2020,01,009583,086,11,04,240202,1,7,02,1,2, , , ,5,1,2, ,1,7, , ,2,0,1,12.9184117882917,29.5624671932855,000021,00
2020,01,009583,218,11,02,240202,1,7,01,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,12.9184117882917,29.5624671932855,000021,00
2020,01,009604,029,11,04,250105,7,2,02,1,2, , , ,5,1,2, ,1,7, , ,2,0,1,248.949536067123,442.386618111187,015220,00
2020,01,009617,051,11,04,250105,7,2,02,1,1,2, , ,3,1,2, ,1,7, , ,2,0,1,242.034271176369,428.980963016909,045565,00
2020,01,009632,091,11,03,250101,7,2,01,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,248.949536067123,442.386618111187,015353,00
2020,01,009720,023,11,05,250201,7,5,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,94.5541202126676,167.587498342525,015745,00
2020,01,009731,179,11,04,250301,7,7,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,69.8864629741667,149.39889116774,015155,00
2020,01,009740,075,11,06,250303,7,7,04,1,1,1,12,4,5,1,2, ,1,9, , ,2,0,1,69.8864629741667,149.39889116774,015204,00
2020,01,009827,099,11,05,230101,3,2,01,1,1,1,10,1,5,1,2, ,1,9, , ,2,0,1,63.5919902043013,130.199678087394,044508,00
2020,01,009857,057,11,04,230110,3,2,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,48.0470574295548,123.477461722946,044655,00
2020,01,009967,095,11,07,190101,5,3,02,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,28.6183773154003,74.931903198733,015949,00
2020,01,009971,041,11,07,190307,7,8,06,1,1,1,6,1,5,1,2, ,2,8, , ,2,0,1,93.5331043844208,252.348581173368,016268,00
2020,01,009995,062,11,04,021003,5,8,01,2,1,2, , ,3,1,2, ,1,8, , ,2,0,1,174.953924207184,393.981021766993,013687,00
2020,01,009996,010,11,02,110508,2,3,03,2,2, , , ,3,1,2, ,2,9, , ,2,0,1,279.1687681377,556.656899550547,034050,00
2020,01,009997,008,11,05,120607,7,8,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,224.084905394482,639.855297959129,032508,00
2020,01,010010,032,11,05,021809,2,2,04,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,111.820687399221,206.616899251828,012477,00
2020,01,010023,113,11,03,021405,2,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,185.930652182642,695.087719298246,013970,00
2020,01,010063,024,11,05,060801,7,3,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,792.20320702568,1315.50438051526,004594,00
2020,01,010080,024,11,02,070106,8,1,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,85.0496737025717,246.539525792601,017591,00
2020,01,010092,030,11,03,081301,6,7,02,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,211.010462178281,440.18015355848,037329,00
2020,01,010092,080,11,06,081301,6,7,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,211.010462178281,440.18015355848,037329,00
2020,01,010150,019,11,05,120303,7,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,224.084905394482,639.855297959129,031321,00
2020,01,010150,020,11,06,120303,7,7,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,224.084905394482,639.855297959129,031321,00
2020,01,010150,119,11,04,120303,7,7,02,2,2, , , ,3,1,2, ,2,10, , ,2,0,1,224.084905394482,639.855297959129,031321,00
2020,01,010168,106,11,02,130101,1,1,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,584.193497160086,1095.96151933015,010718,00
2020,01,010198,012,11,04,140312,1,5,02,1,1,2, , ,3,1,2, ,1,7, , ,2,0,1,269.315096057268,550.337017690823,003016,00
2020,01,010198,122,11,03,140312,1,5,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,269.315096057268,550.337017690823,003016,00
2020,01,010198,158,11,04,140312,1,5,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,269.315096057268,550.337017690823,003016,00
2020,01,010203,008,11,08,140120,1,4,04,1,1,2, , ,7,1,2, ,1,7, , ,2,0,1,297.593728761624,548.548260901196,004325,00
2020,01,010203,118,11,06,140120,1,4,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,297.593728761624,548.548260901196,004325,00
2020,01,010239,059,12,07,150108,8,1,03,2,2, , , ,5,1,2, ,1,8, , ,2,0,1,767.363841923623,1698.90167531328,027538,00
2020,01,010244,053,11,04,150142,8,1,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,1227.8486549772,2807.64452036791,028787,00
2020,01,010322,108,11,04,200701,1,3,01,1,1,1,12,6,3,1,2, ,1,8, , ,2,0,1,599.362510506152,1130.51339522577,044808,00
2020,01,010347,002,11,03,210605,6,6,01,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,289.352654572804,626.858438936965,040409,00
2020,01,010348,122,11,06,210901,6,7,02,2,2, , , ,5,1,2, ,2,8, , ,2,0,1,289.352654572804,626.858438936965,040572,00
2020,01,010359,015,11,04,220802,7,7,01,1,1,2, , ,3,1,2, ,1,11, , ,2,0,1,169.347073768943,360.103289974413,008456,00
2020,01,010359,111,11,04,220802,7,7,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,169.347073768943,360.103289974413,008456,00
2020,01,010414,047,11,04,021801,2,2,02,1,1,2, , ,3,1,2, ,2,7, , ,2,0,1,516.822677951889,1548.63656604099,012340,00
2020,01,010414,077,11,04,021801,2,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,516.822677951889,1548.63656604099,012340,00
2020,01,010462,065,11,02,040205,3,5,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,142.827437838203,518.788561073394,041895,00
2020,01,010569,105,11,06,110106,2,2,04,1,1,2, , ,5,1,2, ,1,8, , ,2,0,1,201.272086262524,413.872895499228,034231,00
2020,01,010631,078,11,07,150501,2,3,02,1,1,1,7,7,3,1,2, ,1,10, , ,2,0,1,254.615273150519,618.671923185952,030321,00
2020,01,010713,081,11,04,200301,4,5,03,1,2, , , ,5,1,2, ,2,9, , ,2,0,1,132.799366729897,196.940366572365,044943,00
2020,01,010716,014,11,04,200201,4,5,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,446.661526924486,662.395360584898,002157,00
2020,01,010716,093,11,02,200201,4,5,01,1,1,1,8,6,5,1,2, ,2,8, , ,2,0,1,446.661526924486,662.395360584898,002157,00
2020,01,011344,081,11,04,250102,7,8,02,1,2, , , ,3,1,2, ,1,7, , ,2,0,1,69.8864629741667,149.39889116774,015633,00
2020,02,005038,055,11,04,010701,7,4,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,85.7726457003211,185.836576481685,006668,00
2020,02,005038,062,11,03,010701,7,4,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,85.7726457003211,185.836576481685,006668,00
2020,02,005058,074,11,05,010307,7,5,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,488.578701442896,1298.45600321271,006890,00
2020,02,005069,056,11,05,010402,7,7,02,1,2, , , ,3,1,1, ,1,9, , ,2,0,1,91.4589854914527,266.628869192945,006460,00
2020,02,005069,057,11,05,010402,7,7,05,1,2, , , ,3,1,2, ,2,13,6, ,2,0,1,91.4589854914527,266.628869192945,006460,00
2020,02,005069,120,11,03,010402,7,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,91.4589854914527,266.628869192945,006460,00
2020,02,005069,122,11,05,010402,7,7,02,1,2, , , ,5,1,2, ,1,9, , ,2,0,1,91.4589854914527,266.628869192945,006460,00
2020,02,005069,123,11,02,010402,7,7,01,1,2, , , ,3,1,2, ,2,10, , ,2,0,1,91.4589854914527,266.628869192945,006460,00
2020,02,005069,125,11,07,010402,7,7,01,1,2, , , ,5,1,2, ,2,10, , ,2,0,1,91.4589854914527,266.628869192945,006460,00
2020,02,005085,059,11,03,010205,7,7,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,91.4589854914527,266.628869192945,006548,00
2020,02,005085,062,11,05,010205,7,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,91.4589854914527,266.628869192945,006548,00
2020,02,005085,145,11,03,010205,7,7,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,91.4589854914527,266.628869192945,006548,00
2020,02,005089,059,11,04,010202,7,7,02,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,91.4589854914527,266.628869192945,006570,00
2020,02,005089,059,11,05,010202,7,7,02,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,91.4589854914527,266.628869192945,006570,00
2020,02,005112,034,11,05,010703,7,7,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,91.4589854914527,266.628869192945,006828,00
2020,02,005112,035,11,04,010703,7,7,02,1,1,1,12,7,3,1,2, ,2,9, , ,2,0,1,91.4589854914527,266.628869192945,006828,00
2020,02,005112,119,11,03,010703,7,7,03,1,1,2, , ,3,1,2, ,1,12,6, ,2,0,1,91.4589854914527,266.628869192945,006828,00
